"CODI_EQUIPAMENT","EQUIPAMENT","SECCIO","TIPUS_VIA","NOM_CARRER","NUM_CARRER_1","NUM_CARRER_2","CODI_BARRI","NUM_BARRI","CODI_DISTRICTE","NOM_DISTRICTE","CODI_POSTAL","CODI_POBLACIO","POBLACIO","LATITUD","LONGITUD","X_ETRS89","Y_ETRS89","X_ED50","Y_ED50","TELEFON_NUM","TELEFON_TIPUS","TELEFON_INFO_COM","HORARI_PERIODE_INICI","HORARI_PERIODE_FI","HORARI_DIES","HORARI_HORES_INICI","HORARI_HORES_FI","HORARI_OBSERVACIONS",
"92086001770","Farmàcia Martínez Méndez","#","C","Marià Aguiló","125","125","68","el Poblenou","10","Sant Martí","08005","019","BARCELONA","41.400067","2.205151","433557.511","4583474.603","433649.472","4583675.552","932253473","#","","","","","","","",
"92086001777","Farmàcia Oriol Carreras","#","C","Llull","187","187","68","el Poblenou","10","Sant Martí","08005","019","BARCELONA","41.401273","2.202326","433322.63","4583610.744","433414.589","4583811.694","934854992","#","","01/01","31/12","0000000","09:00:00","22:00:00"," ",
"92086001777","Farmàcia Oriol Carreras","#","C","Llull","187","187","68","el Poblenou","10","Sant Martí","08005","019","BARCELONA","41.401273","2.202326","433322.63","4583610.744","433414.589","4583811.694","934854992","Fax","","01/01","31/12","0000000","09:00:00","22:00:00"," ",
"92086001781","Farmàcia  Giró Loperena","#","C","Marià Aguiló","53","53","68","el Poblenou","10","Sant Martí","08005","019","BARCELONA","41.402443","2.201517","433256.229","4583741.168","433348.187","4583942.119","933071517","#","","","","","","","",
"92086001791","Farmàcia Planas Lasa","#","C","Pere IV","209","209","68","el Poblenou","10","Sant Martí","08018","019","BARCELONA","41.405452","2.199614","433100.252","4584076.675","433192.208","4584277.629","933071882","#","","","","","","","",
"92086001791","Farmàcia Planas Lasa","#","C","Pere IV","209","209","68","el Poblenou","10","Sant Martí","08018","019","BARCELONA","41.405452","2.199614","433100.252","4584076.675","433192.208","4584277.629","933071882","Fax","","","","","","","",
"92086001799","Farmàcia Espuñes González","#","C","Porrera","21","21","43","Horta","07","Horta-Guinardó","08031","019","BARCELONA","41.438082","2.159746","429803.027","4587730.807","429894.952","4587931.794","934273220","#","","","","","","","",
"92086001801","Farmàcia Xalabarder Miramanda","#","C","Pujades","247","247","68","el Poblenou","10","Sant Martí","08005","019","BARCELONA","41.404594","2.204333","433493.819","4583977.882","433585.779","4584178.835","933075712","Fax","","","","","","","",
"92086001801","Farmàcia Xalabarder Miramanda","#","C","Pujades","247","247","68","el Poblenou","10","Sant Martí","08005","019","BARCELONA","41.404594","2.204333","433493.819","4583977.882","433585.779","4584178.835","933070168","#","","","","","","","",
"92086001807","Farmàcia Estévez Luaña","#","Av","Diagonal","111","113","68","el Poblenou","10","Sant Martí","08005","019","BARCELONA","41.407073","2.20287","433373.995","4584254.148","433465.954","4584455.104","933084120","#","","","","","","","",
"92086001809","Farmàcia Marqueta Ariño","#","C","Selva de Mar","34","34","35","el Guinardó","10","Sant Martí","08019","019","BARCELONA","41.408332","2.21005","433975.434","4584388.441","434067.398","4584589.398","933071208","#","","","","","","","",
"92086001809","Farmàcia Marqueta Ariño","#","C","Selva de Mar","34","34","35","el Guinardó","10","Sant Martí","08019","019","BARCELONA","41.408332","2.21005","433975.434","4584388.441","434067.398","4584589.398","933071208","Fax","","","","","","","",
"92086001810","Farmàcia Pérez Garcia","#","G.V.","Corts Catalanes","938","938","71","Provençals del Poblenou","10","Sant Martí","08018","019","BARCELONA","41.408597","2.194933","432712.165","4584429.47","432804.118","4584630.427","933071102","#","","","","","","","",
"92086001821","Farmàcia Morillo Bassas","#","C","Paraguai","25","25","71","Provençals del Poblenou","10","Sant Martí","08020","019","BARCELONA","41.417388","2.207485","433770.233","4585395.839","433862.195","4585596.805","933138400","#","","","","","","","",
"92086001821","Farmàcia Morillo Bassas","#","C","Paraguai","25","25","71","Provençals del Poblenou","10","Sant Martí","08020","019","BARCELONA","41.417388","2.207485","433770.233","4585395.839","433862.195","4585596.805","933138400","Fax","","","","","","","",
"92086002074","Farmàcia Roca Serra","#","Trav","Corts","194","194","19","les Corts","04","Les Corts","08028","019","BARCELONA","41.382719","2.129674","427228.911","4581609.312","427320.814","4581810.241","934091979","Fax","","01/01","31/12","0000000","09:00:00","22:00:00"," ",
"92086002074","Farmàcia Roca Serra","#","Trav","Corts","194","194","19","les Corts","04","Les Corts","08028","019","BARCELONA","41.382719","2.129674","427228.911","4581609.312","427320.814","4581810.241","933301958","#","","01/01","31/12","0000000","09:00:00","22:00:00"," ",
"92086002074","Farmàcia Roca Serra","#","Trav","Corts","194","194","19","les Corts","04","Les Corts","08028","019","BARCELONA","41.382719","2.129674","427228.911","4581609.312","427320.814","4581810.241","933307066","#","","01/01","31/12","0000000","09:00:00","22:00:00"," ",
"92086002093","Farmàcia Mercedes Tortras","#","C","Sabino Arana","18","20","20","la Maternitat i Sant Ramon","04","Les Corts","08028","019","BARCELONA","41.385433","2.125597","426891.058","4581913.997","426982.958","4582114.929","933308856","#","","01/01","31/12","0000000","09:00:00","22:00:00"," ",
"92086002266","Farmàcia García Rocafort","#","C","Bori i Fontestà","18","18","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08021","019","BARCELONA","41.393273","2.139063","428025.655","4582773.108","428117.565","4582974.049","932017298","#","","","","","","","",
"92086002333","Farmàcia Delesie","#","C","Antoni de Capmany","31","35","17","Sants - Badal","03","Sants-Montjuïc","08028","019","BARCELONA","41.371608","2.131524","427371.25","4580374.193","427463.155","4580575.111","934229164","#","","","","","","","",
"92086002564","Farmàcia Varela Rodriguez","#","C","Rosselló","37","37","09","la Nova Esquerra de l'Eixample","02","Eixample","08029","019","BARCELONA","41.383812","2.144552","428474.141","4581718.29","428566.056","4581919.221","934307725","#","","","","","","","",
"92086002564","Farmàcia Varela Rodriguez","#","C","Rosselló","37","37","09","la Nova Esquerra de l'Eixample","02","Eixample","08029","019","BARCELONA","41.383812","2.144552","428474.141","4581718.29","428566.056","4581919.221","934307725","Fax","","","","","","","",
"92086002780","Farmàcia Goma Bañeres","#","C","Santaló","3","3","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08021","019","BARCELONA","41.394747","2.146849","428678.142","4582930.316","428770.058","4583131.258","932094925","#","","","","","","","",
"92086002780","Farmàcia Goma Bañeres","#","C","Santaló","3","3","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08021","019","BARCELONA","41.394747","2.146849","428678.142","4582930.316","428770.058","4583131.258","932010930","Fax","","","","","","","",
"92086003065","Farmàcia Casajuana Ribalta","#","C","Escipió","53","53","27","el Putxet i el Farró","05","Sarrià-Sant Gervasi","08023","019","BARCELONA","41.406289","2.144568","428500.09","4584213.62","428592.004","4584414.574","932128629","Fax","","","","","","","",
"92086003065","Farmàcia Casajuana Ribalta","#","C","Escipió","53","53","27","el Putxet i el Farró","05","Sarrià-Sant Gervasi","08023","019","BARCELONA","41.406289","2.144568","428500.09","4584213.62","428592.004","4584414.574","932128629","#","","","","","","","",
"92086003386","Farmàcia Cardenal López","#","Rda","Guinardó","31","31","33","el Baix Guinardó","07","Horta-Guinardó","08024","019","BARCELONA","41.412157","2.163943","430125.819","4584849.297","430217.748","4585050.257","934551833","#","","","","","","","",
"92086003386","Farmàcia Cardenal López","#","Rda","Guinardó","31","31","33","el Baix Guinardó","07","Horta-Guinardó","08024","019","BARCELONA","41.412157","2.163943","430125.819","4584849.297","430217.748","4585050.257","934551833","Fax","","","","","","","",
"92086003395","Farmàcia Liarte-Chico","#","C","Albert Llanas","28","28","34","Can Baró","07","Horta-Guinardó","08024","019","BARCELONA","41.416837","2.158066","429639.672","4585373.557","429731.596","4585574.522","932195289","#","","","","","","","",
"92086003395","Farmàcia Liarte-Chico","#","C","Albert Llanas","28","28","34","Can Baró","07","Horta-Guinardó","08024","019","BARCELONA","41.416837","2.158066","429639.672","4585373.557","429731.596","4585574.522","935535233","Fax","","","","","","","",
"92086003447","Farmàcia Mancho","#","Av","Mare de Déu de Montserrat","109","109","35","el Guinardó","07","Horta-Guinardó","08024","019","BARCELONA","41.415857","2.168533","430513.376","4585256.369","430605.308","4585457.333","934508744","#","","","","","","","",
"92086003894","Farmàcia Gento Senallé","#","Via","Augusta","49","51","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.398202","2.15332","429222.871","4583308.582","429314.792","4583509.528","932184819","#","","","","","","","",
"92086004252","Farmàcia Bru Palou","#","Pl","Vila de Gràcia","4","4","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.400228","2.158016","429617.581","4583529.752","429709.506","4583730.7","932179587","#","","","","","","","",
"92086004673","Farmàcia Pinin Lavin","#","C","Amílcar","151","151","35","el Guinardó","07","Horta-Guinardó","08032","019","BARCELONA","41.424275","2.17271","430871.368","4586187.561","430963.303","4586388.534","934568409","#","","","","","","","",
"92086004673","Farmàcia Pinin Lavin","#","C","Amílcar","151","151","35","el Guinardó","07","Horta-Guinardó","08032","019","BARCELONA","41.424275","2.17271","430871.368","4586187.561","430963.303","4586388.534","934568409","Fax","","","","","","","",
"92086004676","Farmàcia Cartañá Gámez","#","Pg","Maragall","106","106","62","el Congrés i els Indians","09","Sant Andreu","08027","019","BARCELONA","41.421073","2.180373","431508.345","4585826.044","431600.286","4586027.014","933518414","Fax","","01/01","31/12","0000000","09:00:00","22:00:00"," ",
"92086004676","Farmàcia Cartañá Gámez","#","Pg","Maragall","106","106","62","el Congrés i els Indians","09","Sant Andreu","08027","019","BARCELONA","41.421073","2.180373","431508.345","4585826.044","431600.286","4586027.014","933518414","#","","01/01","31/12","0000000","09:00:00","22:00:00"," ",
"92086004715","Farmàcia Losa Gaspa","#","C","Garcilaso","213","213","62","el Congrés i els Indians","09","Sant Andreu","08027","019","BARCELONA","41.423513","2.179699","431454.613","4586097.388","431546.554","4586298.36","933529703","#","","01/01","31/12","0000000","09:00:00","22:00:00"," ",
"92086004721","Farmàcia Garrigós Sistaré","#","Pg","Maragall","170","170","62","el Congrés i els Indians","09","Sant Andreu","08027","019","BARCELONA","41.424954","2.176775","431211.777","4586259.73","431303.715","4586460.704","933517055","#","","","","","","","",
"92086004763","Farmàcia Guivernau-Lebrero","#","Av","Quinze","64","64","44","Vilapicina i la Torre Llobeta","08","Nou Barris","08016","019","BARCELONA","41.42864","2.174655","431038.528","4586670.617","431130.465","4586871.594","933522301","#","","","","","","","",
"92086004763","Farmàcia Guivernau-Lebrero","#","Av","Quinze","64","64","44","Vilapicina i la Torre Llobeta","08","Nou Barris","08016","019","BARCELONA","41.42864","2.174655","431038.528","4586670.617","431130.465","4586871.594","934080042","Fax","","","","","","","",
"92086004780","Farmàcia Marquès Wien","#","C","Olesa","65","65","61","la Sagrera","09","Sant Andreu","08027","019","BARCELONA","41.42445","2.185778","431963.584","4586196.638","432055.529","4586397.611","933526655","#","","","","","","","",
"92086004783","Farmàcia Blanc Melià","#","C","Concepción Arenal","124","124","61","la Sagrera","09","Sant Andreu","08027","019","BARCELONA","41.425034","2.184359","431845.594","4586262.591","431937.538","4586463.565","933528655","#","","","","","","","",
"92086004812","Farmàcia Aranda-Guerra","#","Pg","Fabra i Puig","210","210","45","Porta","08","Nou Barris","08016","019","BARCELONA","41.430419","2.178012","431320.885","4586865.416","431412.824","4587066.395","934084708","#","","","","","","","",
"92086004857","Farmàcia Rastrollo Castro","#","C","Torroella de Montgrí","23","23","61","la Sagrera","09","Sant Andreu","08027","019","BARCELONA","41.427743","2.186046","431989.358","4586562.033","432081.304","4586763.01","932745058","#","","","","","","","",
"92086004857","Farmàcia Rastrollo Castro","#","C","Torroella de Montgrí","23","23","61","la Sagrera","09","Sant Andreu","08027","019","BARCELONA","41.427743","2.186046","431989.358","4586562.033","432081.304","4586763.01","932745059","Fax","","","","","","","",
"92086004882","Farmàcia Castellanos Llorens","#","C","Gran de Sant Andreu","91","91","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.430293","2.189586","432287.82","4586842.388","432379.768","4587043.367","933459058","#","","","","","","","",
"92086004882","Farmàcia Castellanos Llorens","#","C","Gran de Sant Andreu","91","91","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.430293","2.189586","432287.82","4586842.388","432379.768","4587043.367","932745143","Fax","","","","","","","",
"92086004893","Farmàcia Busquet","#","Av","Meridiana","450","450","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.43423","2.184155","431838.198","4587283.694","431930.142","4587484.677","933112053","#","","","","","","","",
"92086004897","Farmàcia Fernández Retuerto","#","Rbla","Onze de Setembre","15","17","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.429859","2.194117","432666.003","4586790.681","432757.955","4586991.66","933111451","#","","","","","","","",
"92086004906","Farmàcia Mier de Teran Payró","#","C","Pons i Gallarza","1","3","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.435355","2.189448","432281.565","4587404.392","432373.513","4587605.377","933450157","#","","","","","","","",
"92086005014","Farmàcia Casanovas Casado","#","C","Mallorca","663","663","63","Navas","09","Sant Andreu","08027","019","BARCELONA","41.414569","2.189871","432295.333","4585096.416","432387.282","4585297.379","933525259","#","","01/01","31/12","0000000","09:00:00","22:00:00"," ",
"92086005018","Farmàcia Faura Vendrell","#","C","Las Navas de Tolosa","270","270","63","Navas","09","Sant Andreu","08027","019","BARCELONA","41.414795","2.187923","432132.725","4585123.085","432224.672","4585324.048","933523907","#","","","","","","","",
"92086005022","Farmàcia Brillas Elías","#","C","Indústria","339","339","63","Navas","09","Sant Andreu","08027","019","BARCELONA","41.417836","2.185162","431905.159","4585462.869","431997.104","4585663.836","933524402","Fax","","","","","","","",
"92086005022","Farmàcia Brillas Elías","#","C","Indústria","339","339","63","Navas","09","Sant Andreu","08027","019","BARCELONA","41.417836","2.185162","431905.159","4585462.869","431997.104","4585663.836","933524402","#","","","","","","","",
"92086005032","Farmàcia Pérez Abio","#","C","Juan de Garay","59","59","63","Navas","09","Sant Andreu","08027","019","BARCELONA","41.420044","2.183688","431784.35","4585709.191","431876.294","4585910.16","933499369","#","Telèfon/Fax","","","","","","",
"92086005038","Farmàcia Ticó Grau","#","C","Espronceda","363","363","63","Navas","09","Sant Andreu","08027","019","BARCELONA","41.417594","2.188239","432162.096","4585433.565","432254.043","4585634.531","933523760","Fax","","01/01","31/12","0000000","09:00:00","22:00:00"," ",
"92086005038","Farmàcia Ticó Grau","#","C","Espronceda","363","363","63","Navas","09","Sant Andreu","08027","019","BARCELONA","41.417594","2.188239","432162.096","4585433.565","432254.043","4585634.531","933523760","#","","01/01","31/12","0000000","09:00:00","22:00:00"," ",
"92086005044","Farmàcia Muntané Rodrigo","#","C","Espronceda","308","308","63","Navas","09","Sant Andreu","08027","019","BARCELONA","41.416182","2.190481","432347.946","4585275.051","432439.895","4585476.016","933492842","#","","","","","","","",
"92086005045","Farmàcia Ricarte Fillola","#","C","Palència","35","35","61","la Sagrera","09","Sant Andreu","08027","019","BARCELONA","41.418456","2.190573","432358.039","4585527.464","432449.988","4585728.431","933409266","#","","","","","","","",
"92086005047","Farmàcia de Marfà Vila","#","Av","Meridiana","259","259","61","la Sagrera","09","Sant Andreu","08027","019","BARCELONA","41.421687","2.186488","432019.982","4585889.335","432111.928","4586090.306","933524509","#","","","","","","","",
"92086005126","Farmàcia Isabal Murillo","#","C","Concili de Trento","190","190","72","Sant Martí de Provençals","10","Sant Martí","08020","019","BARCELONA","41.416966","2.201557","433274.436","4585353.469","433366.394","4585554.435","933148958","#","","01/01","31/12","0000000","09:00:00","22:00:00"," ",
"92086005126","Farmàcia Isabal Murillo","#","C","Concili de Trento","190","190","72","Sant Martí de Provençals","10","Sant Martí","08020","019","BARCELONA","41.416966","2.201557","433274.436","4585353.469","433366.394","4585554.435","933137091","Fax","","01/01","31/12","0000000","09:00:00","22:00:00"," ",
"92086005132","Farmàcia Martínez-Quintanilla García","#","C","Berenguer de Palou","37","37","61","la Sagrera","09","Sant Andreu","08027","019","BARCELONA","41.423863","2.191679","432456.061","4586126.858","432548.011","4586327.831","933492428","#","","","","","","","",
"92086005173","Farmàcia Broggi Coma","#","Ptge","Arriassa","7","7","73","la Verneda i la Pau","10","Sant Martí","08020","019","BARCELONA","41.423538","2.204887","433559.426","4586080.601","433651.386","4586281.574","933139096","#","","","","","","","",
"92086005173","Farmàcia Broggi Coma","#","Ptge","Arriassa","7","7","73","la Verneda i la Pau","10","Sant Martí","08020","019","BARCELONA","41.423538","2.204887","433559.426","4586080.601","433651.386","4586281.574","933139096","Fax","","","","","","","",
"92086005352","Farmàcia Centelles Muñoz","#","Pg","Bonanova","54","54","25","Sant Gervasi - la Bonanova","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.403513","2.127612","427079.724","4583919.524","427171.625","4584120.475","932531044","Fax","","01/01","31/12","0000000","09:00:00","22:00:00"," ",
"92086005352","Farmàcia Centelles Muñoz","#","Pg","Bonanova","54","54","25","Sant Gervasi - la Bonanova","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.403513","2.127612","427079.724","4583919.524","427171.625","4584120.475","932531044","#","","01/01","31/12","0000000","09:00:00","22:00:00"," ",
"92086005588","Farmàcia Agustí Vidal","#","C","Dante Alighieri","59","61","43","Horta","07","Horta-Guinardó","08032","019","BARCELONA","41.427961","2.159067","429735.371","4586607.772","429827.296","4586808.749","934293012","Fax","","01/01","31/12","0000001","09:00:00","21:00:00"," ",
"92086005588","Farmàcia Agustí Vidal","#","C","Dante Alighieri","59","61","43","Horta","07","Horta-Guinardó","08032","019","BARCELONA","41.427961","2.159067","429735.371","4586607.772","429827.296","4586808.749","934293012","#","","01/01","31/12","0000001","09:00:00","21:00:00"," ",
"92086005600","Farmàcia Gómez Martínez","#","Av","Mare de Déu de Montserrat","143","143","35","el Guinardó","07","Horta-Guinardó","08041","019","BARCELONA","41.416828","2.170472","430676.446","4585362.576","430768.38","4585563.541","934555139","#","","01/01","31/12","0000011","09:00:00","21:00:00"," ",
"92086005600","Farmàcia Gómez Martínez","#","Av","Mare de Déu de Montserrat","143","143","35","el Guinardó","07","Horta-Guinardó","08041","019","BARCELONA","41.416828","2.170472","430676.446","4585362.576","430768.38","4585563.541","934555139","#","","01/01","31/12","1111101","09:00:00","14:30:00"," ",
"92086005600","Farmàcia Gómez Martínez","#","Av","Mare de Déu de Montserrat","143","143","35","el Guinardó","07","Horta-Guinardó","08041","019","BARCELONA","41.416828","2.170472","430676.446","4585362.576","430768.38","4585563.541","934555139","#","","01/01","31/12","1111101","16:30:00","20:30:00"," ",
"92086005600","Farmàcia Gómez Martínez","#","Av","Mare de Déu de Montserrat","143","143","35","el Guinardó","07","Horta-Guinardó","08041","019","BARCELONA","41.416828","2.170472","430676.446","4585362.576","430768.38","4585563.541","934555139","Fax","","01/01","31/12","0000011","09:00:00","21:00:00"," ",
"92086005600","Farmàcia Gómez Martínez","#","Av","Mare de Déu de Montserrat","143","143","35","el Guinardó","07","Horta-Guinardó","08041","019","BARCELONA","41.416828","2.170472","430676.446","4585362.576","430768.38","4585563.541","934555139","Fax","","01/01","31/12","1111101","09:00:00","14:30:00"," ",
"92086005600","Farmàcia Gómez Martínez","#","Av","Mare de Déu de Montserrat","143","143","35","el Guinardó","07","Horta-Guinardó","08041","019","BARCELONA","41.416828","2.170472","430676.446","4585362.576","430768.38","4585563.541","934555139","Fax","","01/01","31/12","1111101","16:30:00","20:30:00"," ",
"92086005836","Farmàcia Sardà","#","C","Molí","102","102","52","la Prosperitat","08","Nou Barris","08016","019","BARCELONA","41.445643","2.181717","431646.458","4588552.678","431738.4","4588753.673","933548994","#","","","","","","","",
"92086005836","Farmàcia Sardà","#","C","Molí","102","102","52","la Prosperitat","08","Nou Barris","08016","019","BARCELONA","41.445643","2.181717","431646.458","4588552.678","431738.4","4588753.673","933548994","Fax","","","","","","","",
"92086005839","Farmàcia Renedo Palomero","#","C","Pablo Iglesias","112","114","52","la Prosperitat","08","Nou Barris","08016","019","BARCELONA","41.445774","2.183308","431779.518","4588565.94","431871.461","4588766.935","933590037","#","","","","","","","",
"92086005839","Farmàcia Renedo Palomero","#","C","Pablo Iglesias","112","114","52","la Prosperitat","08","Nou Barris","08016","019","BARCELONA","41.445774","2.183308","431779.518","4588565.94","431871.461","4588766.935","933590037","Fax","","","","","","","",
"92086011260","Farmàcia Baró Sabaté","#","C","Copèrnic","47","47","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08021","019","BARCELONA","41.400833","2.140215","428130.243","4583611.472","428222.154","4583812.42","932014760","Fax","","","","","","","",
"92086011260","Farmàcia Baró Sabaté","#","C","Copèrnic","47","47","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08021","019","BARCELONA","41.400833","2.140215","428130.243","4583611.472","428222.154","4583812.42","932014760","#","","","","","","","",
"92086011263","Farmàcia Mesquida Esteves","#","C","Almagro","8","8","51","Verdun","08","Nou Barris","08042","019","BARCELONA","41.442281","2.173909","430990.693","4588185.654","431082.629","4588386.645","933547073","Fax","","","","","","","",
"92086011263","Farmàcia Mesquida Esteves","#","C","Almagro","8","8","51","Verdun","08","Nou Barris","08042","019","BARCELONA","41.442281","2.173909","430990.693","4588185.654","431082.629","4588386.645","933544410","#","","","","","","","",
"92086011269","Farmàcia Reales Naveira","#","C","Gran de Sant Andreu","368","368","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.438675","2.189271","432270.213","4587773.122","432362.161","4587974.11","933112018","#","","","","","","","",
"92086011271","Farmàcia López Rosés","#","G.V.","Corts Catalanes","1179","1181","73","la Verneda i la Pau","10","Sant Martí","08020","019","BARCELONA","41.421971","2.210795","434051.478","4585902.108","434143.443","4586103.079","933141043","Fax","","","","","","","",
"92086011271","Farmàcia López Rosés","#","G.V.","Corts Catalanes","1179","1181","73","la Verneda i la Pau","10","Sant Martí","08020","019","BARCELONA","41.421971","2.210795","434051.478","4585902.108","434143.443","4586103.079","933141043","#","","","","","","","",
"92086011275","Farmàcia Varela Mato","#","C","Sant Joan de Malta","111","111","71","Provençals del Poblenou","10","Sant Martí","08018","019","BARCELONA","41.406978","2.194976","432714.151","4584249.788","432806.104","4584450.744","933074535","#","","","","","","","",
"92086011275","Farmàcia Varela Mato","#","C","Sant Joan de Malta","111","111","71","Provençals del Poblenou","10","Sant Martí","08018","019","BARCELONA","41.406978","2.194976","432714.151","4584249.788","432806.104","4584450.744","933074535","Fax","","","","","","","",
"92086011278","Farmàcia Reig Lavernia","#","Pg","Mare de Déu del Coll","14","14","29","el Coll","06","Gràcia","08023","019","BARCELONA","41.414729","2.145052","428549.78","4585150.233","428641.694","4585351.196","932848949","Fax","","","","","","","",
"92086011278","Farmàcia Reig Lavernia","#","Pg","Mare de Déu del Coll","14","14","29","el Coll","06","Gràcia","08023","019","BARCELONA","41.414729","2.145052","428549.78","4585150.233","428641.694","4585351.196","932190903","#","","","","","","","",
"92086011279","Farmàcia Rodriguez  García","#","C","Olesa","26","26","63","Navas","09","Sant Andreu","08027","019","BARCELONA","41.420873","2.182965","431724.796","4585801.715","431816.739","4586002.685","933497586","#","","","","","","","",
"92086011279","Farmàcia Rodriguez  García","#","C","Olesa","26","26","63","Navas","09","Sant Andreu","08027","019","BARCELONA","41.420873","2.182965","431724.796","4585801.715","431816.739","4586002.685","933497586","Fax","","","","","","","",
"92086011286","Farmàcia García Moros","#","C","Llull","229","229","68","el Poblenou","10","Sant Martí","08005","019","BARCELONA","41.402916","2.204485","433504.745","4583791.44","433596.705","4583992.392","933091529","#","","","","","","","",
"92086014854","Farmàcia Vilar Buhler *Estació de Sants","#","Pl","Països Catalans","1","7","18","Sants","03","Sants-Montjuïc","08014","019","BARCELONA","41.379556","2.140826","428157.904","4581248.912","428249.816","4581449.838","934909207","#","","01/01","31/12","0000011","06:30:00","22:30:00"," ",
"92086014854","Farmàcia Vilar Buhler *Estació de Sants","#","Pl","Països Catalans","1","7","18","Sants","03","Sants-Montjuïc","08014","019","BARCELONA","41.379556","2.140826","428157.904","4581248.912","428249.816","4581449.838","934909207","#","","01/01","31/12","1111100","08:00:00","22:30:00"," ",
"92086014855","Farmàcia Sardar","#","C","Valldoreix","14","16","30","la Salut","06","Gràcia","08024","019","BARCELONA","41.409984","2.15133","429069.364","4584618.295","429161.283","4584819.253","932843004","#","","","","","","","",
"92086018565","Farmàcia Arbones Aran","#","C","Pallars","231","231","68","el Poblenou","10","Sant Martí","08005","019","BARCELONA","41.402788","2.199765","433110.069","4583780.869","433202.026","4583981.82","933000918","#","","","","","","","",
"92086018569","Farmàcia Mestre Rovira","#","C","Doctor Pi i Molist","66","66","45","Porta","08","Nou Barris","08016","019","BARCELONA","41.43307","2.173504","430947.05","4587163.291","431038.986","4587364.273","934080293","Fax","","","","","","","",
"92086018569","Farmàcia Mestre Rovira","#","C","Doctor Pi i Molist","66","66","45","Porta","08","Nou Barris","08016","019","BARCELONA","41.43307","2.173504","430947.05","4587163.291","431038.986","4587364.273","934080293","#","","","","","","","",
"92086018574","Farmàcia Balcells Valls","#","C","Felip II","112","112","61","la Sagrera","09","Sant Andreu","08027","019","BARCELONA","41.4218","2.185392","431928.577","4585902.736","432020.522","4586103.707","933527759","#","","","","","","","",
"92086018601","Farmàcia Benito Solanes","#","C","Puigcerdà","290","292","73","la Verneda i la Pau","10","Sant Martí","08020","019","BARCELONA","41.423876","2.200405","433185.18","4586121.527","433277.137","4586322.5","933131428","#","Telèfon/Fax","","","","","","",
"92086018620","Farmàcia Bertrolí Matas","#","C","Miguel Hernández","17","17","49","Canyelles","08","Nou Barris","08042","019","BARCELONA","41.44314","2.164689","430221.382","4588288.332","430313.311","4588489.324","934285974","#","","","","","","","",
"92086018620","Farmàcia Bertrolí Matas","#","C","Miguel Hernández","17","17","49","Canyelles","08","Nou Barris","08042","019","BARCELONA","41.44314","2.164689","430221.382","4588288.332","430313.311","4588489.324","934272292","#","","","","","","","",
"92086018634","Farmàcia Botet Carreras","#","C","Independència","345","345","64","el Camp de l'Arpa del Clot","10","Sant Martí","08026","019","BARCELONA","41.410648","2.179503","431424.7","4584669.33","431516.641","4584870.289","934356895","Fax","","","","","","","",
"92086018634","Farmàcia Botet Carreras","#","C","Independència","345","345","64","el Camp de l'Arpa del Clot","10","Sant Martí","08026","019","BARCELONA","41.410648","2.179503","431424.7","4584669.33","431516.641","4584870.289","934356895","#","","","","","","","",
"92086018640","Farmàcia Clavé Bullich","#","C","Pedrell","121","121","36","la Font d'en Fargues","07","Horta-Guinardó","08032","019","BARCELONA","41.423893","2.162523","430019.776","4586153.382","430111.703","4586354.354","934291664","#","","","","","","","",
"92086018652","Farmàcia Fernández Rodriguez","#","Av","Meridiana","344","344","61","la Sagrera","09","Sant Andreu","08027","019","BARCELONA","41.426847","2.186209","432002.068","4586462.427","432094.014","4586663.403","933118651","#","","","","","","","",
"92086018656","Farmàcia Aguilar Hernandez","#","C","Las Navas de Tolosa","375","375","63","Navas","09","Sant Andreu","08041","019","BARCELONA","41.418979","2.181852","431629.791","4585592.295","431721.733","4585793.263","933518164","#","","","","","","","",
"92086018680","Farmàcia Comas Anyé","#","G.V.","Corts Catalanes","873","873","65","el Clot","10","Sant Martí","08018","019","BARCELONA","41.407732","2.191914","432458.978","4584335.844","432550.929","4584536.8","933007518","#","","","","","","","",
"92086018691","Farmàcia Cucarull Roca","#","C","Sant Antoni Maria Claret","460","460","63","Navas","09","Sant Andreu","08027","019","BARCELONA","41.419647","2.185996","431976.751","4585663.258","432068.697","4585864.226","934083453","#","","","","","","","",
